Hour,Temperature,Feels_Like,Precip_Chance,Precip_Amount,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Pressure,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-26 03:00:00,35,32,2.0,0.0,31,25,67,4,30.37,0.0004,5.699999999999999,5.699999999999999
2024-11-26 04:00:00,34,34,2.0,0.0,12,25,71,3,30.36,0.0004,3.6000000000000014,3.6000000000000014
2024-11-26 05:00:00,33,33,2.0,0.0,23,25,72,2,30.35,0.0004,3.0,3.0
2024-11-26 06:00:00,32,32,2.0,0.0,12,25,76,2,30.35,0.0004,1.8000000000000007,1.8000000000000007
2024-11-26 07:00:00,31,31,3.0,0.0,19,25,77,2,30.35,0.0009,6.399999999999999,-6.399999999999999
2024-11-26 08:00:00,33,33,1.0,0.0,26,25,71,2,30.34,0.0001,8.0,-8.0
2024-11-26 09:00:00,38,35,0.0,0.0,23,24,57,4,30.33,0.0,6.600000000000001,-6.600000000000001
2024-11-26 10:00:00,42,37,0.0,0.0,7,24,49,7,30.31,0.0,6.200000000000003,-6.200000000000003
2024-11-26 11:00:00,46,41,0.0,0.0,10,24,43,8,30.27,0.0,7.600000000000001,-7.600000000000001
2024-11-26 12:00:00,49,46,0.0,0.0,14,25,38,9,30.22,0.0,4.600000000000001,-4.600000000000001
2024-11-26 13:00:00,52,49,0.0,0.0,15,26,36,10,30.17,0.0,3.3999999999999986,-3.3999999999999986
2024-11-26 14:00:00,54,51,0.0,0.0,23,27,35,12,30.12,0.0,1.3999999999999986,-1.3999999999999986
2024-11-26 15:00:00,56,52,0.0,0.0,30,28,34,13,30.07,0.0,0.6000000000000014,0.6000000000000014
2024-11-26 16:00:00,56,53,0.0,0.0,27,29,36,12,30.04,0.0,4.200000000000003,4.200000000000003
2024-11-26 17:00:00,54,50,0.0,0.0,38,30,40,10,30.02,0.0,4.0,4.0
2024-11-26 18:00:00,51,48,0.0,0.0,51,31,46,8,30.0,0.0,8.200000000000003,8.200000000000003
2024-11-26 19:00:00,50,46,0.0,0.0,68,32,50,8,29.98,0.0,3.6000000000000014,3.6000000000000014
2024-11-26 20:00:00,48,44,0.0,0.0,44,33,54,10,29.97,0.0,0.7000000000000028,0.7000000000000028
2024-11-26 21:00:00,48,43,0.0,0.0,37,34,58,11,29.95,0.0,0.5,0.5
2024-11-26 22:00:00,47,43,1.0,0.0,37,35,61,11,29.93,0.0001,0.0,0.0
2024-11-26 23:00:00,47,42,1.0,0.0,54,35,63,11,29.91,0.0001,0.0,0.0
